31,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: ONEY07640. Shipper: Samsung Vietnam. Consignee: Lotte Corp. Carrier: EVERGREEN. Route: KRPUS -> VNSGN. Charges: $4002. Weight: 1659kg. Cost per kg: $2.4123. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $2.4123 exceeds the peer median by more than 5 times, which is a significant anomaly. Both counterparties are recognizable real businesses, and there are no sanctions matches."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.4123) exceeds 5x the peer median ($0.2558).""}",620,"SUCCESS","\N","2026-08-01 23:40:37.073","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",517,103,2713,"SUCCESS",430
32,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: OOLU06885. Shipper: Phong Phu Garment. Consignee: Alibaba Trade. Carrier: HAPAG_LLOYD. Route: NLRTM -> VNHPH. Charges: $8317. Weight: 3449kg. Cost per kg: $2.4114. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $2.4114 exceeds the peer median by more than 5 times, which is a significant anomaly. Both counterparties are recognizable real businesses, and there are no sanctions matches."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.4114) exceeds 5x the peer median ($0.2558).""}",630,"SUCCESS","\N","2026-08-01 23:40:43.874","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",527,103,2705,"SUCCESS",431
33,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: EGLV03114. Shipper: Binh Tien Consumer. Consignee: Tesco PLC. Carrier: ONE. Route: THLCH -> JPYOK. Charges: $6094. Weight: 2552kg. Cost per kg: $2.3879. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg ($2.3879) exceeds 5x the peer median ($0.2558), indicating a significant anomaly."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.3879) exceeds 5x the peer median ($0.2558).""}",607,"SUCCESS","\N","2026-08-01 23:40:50.404","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",519,88,2535,"SUCCESS",432
34,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: EGLV01221. Shipper: Tan Hiep Phat. Consignee: Seven Eleven Japan. Carrier: OOCL. Route: DEHAM -> JPTYO. Charges: $5692. Weight: 2129kg. Cost per kg: $2.6736. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg ($2.6736) exceeds 5x the peer median ($0.2558), indicating a significant anomaly in pricing."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.6736) exceeds 5x the peer median ($0.2558).""}",612,"SUCCESS","\N","2026-08-01 23:40:59.319","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",522,90,4943,"SUCCESS",433
35,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: YMLU03616. Shipper: Phong Phu Garment. Consignee: Asian Foods LLC. Carrier: EVERGREEN. Route: THLCH -> USLGB. Charges: $6394. Weight: 2407kg. Cost per kg: $2.6564. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg ($2.6564) exceeds 5x the peer median ($0.2558), indicating a significant anomaly in pricing."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.6564) exceeds 5x the peer median ($0.2558).""}",612,"SUCCESS","\N","2026-08-01 23:41:06.393","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",522,90,2514,"SUCCESS",434
36,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: EGLV02152. Shipper: Canon Vietnam. Consignee: Costco Wholesale. Carrier: OOCL. Route: INMUN -> VNHPH. Charges: $5419. Weight: 2041kg. Cost per kg: $2.6551. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $2.6551 exceeds the peer median by more than 5x, which is a significant anomaly. Both counterparties are recognizable real businesses, and there are no sanctions matches."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.6551) exceeds 5x the peer median ($0.2558).""}",623,"SUCCESS","\N","2026-08-01 23:41:14.658","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",520,103,4242,"SUCCESS",435
37,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: MAEU01757. Shipper: Samsung Vietnam. Consignee: Walmart Inc. Carrier: EVERGREEN. Route: USLAX -> CNNGB. Charges: $5332. Weight: 2024kg. Cost per kg: $2.6344. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $2.6344 exceeds the peer median by more than 5 times, which is a significant anomaly. Both counterparties are recognizable real businesses, and there are no sanctions matches."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.6344) exceeds 5x the peer median ($0.2558).""}",619,"SUCCESS","\N","2026-08-01 23:41:22.649","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",516,103,4008,"SUCCESS",436
38,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: EGLV03941. Shipper: Tan Hiep Phat. Consignee: Shopee Express. Carrier: ONE. Route: HKHKG -> NLRTM. Charges: $6172. Weight: 2002kg. Cost per kg: $3.0829. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg ($3.0829) significantly exceeds the peer median ($0.2558) and the 95th percentile ($1.0692), indicating a potential anomaly in pricing."",""decision"":""BLOCK"",""reason"":""Cost per kg ($3.0829) exceeds 5x the peer median ($0.2558).""}",625,"SUCCESS","\N","2026-08-01 23:41:31.303","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",521,104,4045,"SUCCESS",437
39,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: YMLU03136. Shipper: Hoa Sen Group. Consignee: Best Buy USA. Carrier: ONE. Route: KRPUS -> THLCH. Charges: $5363. Weight: 1750kg. Cost per kg: $3.0646. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $3.0646 significantly exceeds the peer median of $0.2558 and the 95th percentile of $1.0692, indicating a potential anomaly."",""decision"":""BLOCK"",""reason"":""Cost per kg ($3.0646) exceeds 5x the peer median ($0.2558).""}",619,"SUCCESS","\N","2026-08-01 23:41:37.946","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",516,103,2729,"SUCCESS",438
40,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: ONEY01940. Shipper: Toyota Vietnam. Consignee: JD Logistics. Carrier: ONE. Route: CNSHA -> CNSHA. Charges: $5594. Weight: 1845kg. Cost per kg: $3.032. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $3.032 significantly exceeds the peer median of $0.2558 and the 95th percentile of $1.0692, indicating a potential anomaly."",""decision"":""BLOCK"",""reason"":""Cost per kg ($3.032) exceeds 5x the peer median ($0.2558).""}",615,"SUCCESS","\N","2026-08-01 23:41:45.998","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",514,101,3964,"SUCCESS",439
41,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: APZU07368. Shipper: Trung Nguyen Coffee. Consignee: Metro AG. Carrier: EVERGREEN. Route: USLAX -> SGSIN. Charges: $4985. Weight: 1690kg. Cost per kg: $2.9497. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $2.9497 exceeds the peer median by more than 5 times, which is a significant anomaly. Both counterparties are recognizable real businesses, and there are no sanctions matches."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.9497) exceeds 5x the peer median ($0.2558).""}",624,"SUCCESS","\N","2026-08-01 23:41:58.758","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",521,103,8887,"SUCCESS",440
42,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: CMDU06591. Shipper: Hoa Sen Group. Consignee: Target Corp. Carrier: ONE. Route: MYPKG -> USLGB. Charges: $5196. Weight: 1779kg. Cost per kg: $2.9207. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $2.9207 significantly exceeds the peer median of $0.2558 and the 95th percentile of $1.0692, indicating a potential anomaly in pricing."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.9207) exceeds 5x the peer median ($0.2558).""}",621,"SUCCESS","\N","2026-08-01 23:42:06.417","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",516,105,2731,"SUCCESS",441
43,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly:
- BLOCK: sanctions matches > 0, OR cost/kg exceeds 5x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: a required commercial figure is missing or unverifiable so a human must judge; OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below the 95th percentile of cost/kg AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by COST PER KG against the peer baseline, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: COST_PER_KG_ANOMALY. BL: MAEU07886. Shipper: Phong Phu Garment. Consignee: Best Buy USA. Carrier: OOCL. Route: USLAX -> HKHKG. Charges: $5733. Weight: 2060kg. Cost per kg: $2.783. PEER BASELINE across all shipments: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The cost per kg of $2.783 exceeds the peer median by more than 5 times, which is a significant anomaly. Both counterparties are recognizable real businesses, and there are no sanctions matches. The key indicator is the cost per kg, which is $2.783 compared to the peer median of $0.2558."",""decision"":""BLOCK"",""reason"":""Cost per kg ($2.783) exceeds 5x the peer median ($0.2558).""}",653,"SUCCESS","\N","2026-08-01 23:42:14.065","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",521,132,3544,"SUCCESS",442
44,"mistral-large2","You are a maritime logistics fraud and compliance analyst. Apply THIS RUBRIC strictly, using the stated multiple of the peer median cost per kg:
- BLOCK: sanctions matches > 0, OR cost/kg is MORE THAN 10x the peer median, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE: cost/kg is between 5x and 10x the peer median (elevated but not conclusive, so a human decides), OR a required commercial figure is missing or unverifiable, OR document provenance reports extraction confidence below 60/100 or a failed validation.
- CLEAR: sanctions matches = 0 AND cost/kg is at or below 5x the peer median AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly.

Judge the economics by the stated cost-per-kg multiple, not by the absolute invoice total: a large shipment with a normal cost/kg is commercially ordinary and should be CLEARED. A heavy-weight or duplicate-BL flag alone, with normal cost/kg and clean screening, is a routine data-quality issue and should also be CLEARED.

Do not invent thresholds beyond those above. Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: HIGH_VALUE_ANOMALY. BL: APZU09208. Shipper: Binh Tien Consumer. Consignee: Home Depot. Carrier: HAPAG_LLOYD. Route: GBFXT -> CNSHA. Charges: $8786. Weight: 3295kg. Cost per kg: $2.6665. PEER BASELINE: median cost/kg $0.2558, 95th percentile cost/kg $1.0692. THIS SHIPMENT IS 10.42x THE PEER MEDIAN COST PER KG. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The shipment is flagged due to the cost per kg being significantly higher than the peer median. The cost per kg is $2.6665, which is 10.42x the peer median cost of $0.2558. No sanctions or export-restriction list matches were found for the counterparties."",""decision"":""BLOCK"",""reason"":""Cost/kg is MORE THAN 10x the peer median ($2.6665 vs $0.2558).""}",711,"SUCCESS","\N","2026-08-01 23:51:39.033","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",579,132,5334,"SUCCESS",443
